HourUTC;HourDK;PriceArea;mFRR_DownPurchased;mFRR_DownPriceEUR;mFRR_DownPriceDKK;mFRR_UpPurchased;mFRR_UpPriceEUR;mFRR_UpPriceDKK
2024-08-08 18:00:00;2024-08-08 20:00:00;DK1;0,000000;0,000000;0,000000;344,000000;0,540000;4,029426
2024-08-08 19:00:00;2024-08-08 21:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029426
2024-08-08 20:00:00;2024-08-08 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805569
2024-08-08 21:00:00;2024-08-08 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805569
2024-08-08 22:00:00;2024-08-09 00:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,450000;3,357990
2024-08-08 23:00:00;2024-08-09 01:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,450000;3,357990
2024-08-09 00:00:00;2024-08-09 02:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,450000;3,357990
2024-08-09 01:00:00;2024-08-09 03:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,450000;3,357990
2024-08-09 02:00:00;2024-08-09 04:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,450000;3,357990
2024-08-09 03:00:00;2024-08-09 05:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,450000;3,357990
2024-08-09 04:00:00;2024-08-09 06:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,450000;3,357990
2024-08-09 05:00:00;2024-08-09 07:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,450000;3,357990
2024-08-09 06:00:00;2024-08-09 08:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,460000;3,432612
2024-08-09 07:00:00;2024-08-09 09:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,460000;3,432612
2024-08-09 08:00:00;2024-08-09 10:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,450000;3,357990
2024-08-09 09:00:00;2024-08-09 11:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,460000;3,432612
2024-08-09 10:00:00;2024-08-09 12:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,460000;3,432612
2024-08-09 11:00:00;2024-08-09 13:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,460000;3,432612
2024-08-09 12:00:00;2024-08-09 14:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,460000;3,432612
2024-08-09 13:00:00;2024-08-09 15:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,460000;3,432612
2024-08-09 14:00:00;2024-08-09 16:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,460000;3,432612
2024-08-09 15:00:00;2024-08-09 17:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,450000;3,357990
2024-08-09 16:00:00;2024-08-09 18:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,450000;3,357990
2024-08-09 17:00:00;2024-08-09 19:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,450000;3,357990
2024-08-09 18:00:00;2024-08-09 20:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,450000;3,357990
2024-08-09 19:00:00;2024-08-09 21:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,450000;3,357990
2024-08-09 20:00:00;2024-08-09 22:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,450000;3,357990
2024-08-09 21:00:00;2024-08-09 23:00:00;DK1;0,000000;0,000000;0,000000;341,000000;0,450000;3,357990
2024-08-09 22:00:00;2024-08-10 00:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029588
2024-08-09 23:00:00;2024-08-10 01:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,984880
2024-08-10 00:00:00;2024-08-10 02:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,984880
2024-08-10 01:00:00;2024-08-10 03:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,984880
2024-08-10 02:00:00;2024-08-10 04:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,984880
2024-08-10 03:00:00;2024-08-10 05:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,984880
2024-08-10 04:00:00;2024-08-10 06:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,984880
2024-08-10 05:00:00;2024-08-10 07:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,984880
2024-08-10 06:00:00;2024-08-10 08:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,984880
2024-08-10 07:00:00;2024-08-10 09:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029588
2024-08-10 08:00:00;2024-08-10 10:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-10 09:00:00;2024-08-10 11:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-10 10:00:00;2024-08-10 12:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-10 11:00:00;2024-08-10 13:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-10 12:00:00;2024-08-10 14:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-10 13:00:00;2024-08-10 15:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-10 14:00:00;2024-08-10 16:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-10 15:00:00;2024-08-10 17:00:00;DK1;0,000000;0,000000;0,000000;344,000000;0,540000;4,029588
2024-08-10 16:00:00;2024-08-10 18:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029588
2024-08-10 17:00:00;2024-08-10 19:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029588
2024-08-10 18:00:00;2024-08-10 20:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-10 19:00:00;2024-08-10 21:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-10 20:00:00;2024-08-10 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-10 21:00:00;2024-08-10 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029588
2024-08-10 22:00:00;2024-08-11 00:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-10 23:00:00;2024-08-11 01:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-11 00:00:00;2024-08-11 02:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-11 01:00:00;2024-08-11 03:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-11 02:00:00;2024-08-11 04:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-11 03:00:00;2024-08-11 05:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-11 04:00:00;2024-08-11 06:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-11 05:00:00;2024-08-11 07:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-11 06:00:00;2024-08-11 08:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029588
2024-08-11 07:00:00;2024-08-11 09:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,460000;3,432612
2024-08-11 08:00:00;2024-08-11 10:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029588
2024-08-11 09:00:00;2024-08-11 11:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029588
2024-08-11 10:00:00;2024-08-11 12:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029588
2024-08-11 11:00:00;2024-08-11 13:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029588
2024-08-11 12:00:00;2024-08-11 14:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029588
2024-08-11 13:00:00;2024-08-11 15:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029588
2024-08-11 14:00:00;2024-08-11 16:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029588
2024-08-11 15:00:00;2024-08-11 17:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029588
2024-08-11 16:00:00;2024-08-11 18:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029588
2024-08-11 17:00:00;2024-08-11 19:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029588
2024-08-11 18:00:00;2024-08-11 20:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-11 19:00:00;2024-08-11 21:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-11 20:00:00;2024-08-11 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357990
2024-08-11 21:00:00;2024-08-11 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029588
2024-08-11 22:00:00;2024-08-12 00:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,358260
2024-08-11 23:00:00;2024-08-12 01:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,358260
2024-08-12 00:00:00;2024-08-12 02:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,358260
2024-08-12 01:00:00;2024-08-12 03:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,358260
2024-08-12 02:00:00;2024-08-12 04:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,358260
2024-08-12 03:00:00;2024-08-12 05:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029912
2024-08-12 04:00:00;2024-08-12 06:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029912
2024-08-12 05:00:00;2024-08-12 07:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029912
2024-08-12 06:00:00;2024-08-12 08:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029912
2024-08-12 07:00:00;2024-08-12 09:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,358260
2024-08-12 08:00:00;2024-08-12 10:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,358260
2024-08-12 09:00:00;2024-08-12 11:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,358260
2024-08-12 10:00:00;2024-08-12 12:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,460000;3,432888
2024-08-12 11:00:00;2024-08-12 13:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,460000;3,432888
2024-08-12 12:00:00;2024-08-12 14:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,985120
2024-08-12 13:00:00;2024-08-12 15:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,985120
2024-08-12 14:00:00;2024-08-12 16:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,460000;3,432888
2024-08-12 15:00:00;2024-08-12 17:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,358260
2024-08-12 16:00:00;2024-08-12 18:00:00;DK1;0,000000;0,000000;0,000000;344,000000;0,450000;3,358260
2024-08-12 17:00:00;2024-08-12 19:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;5,000076
2024-08-12 18:00:00;2024-08-12 20:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029912
2024-08-12 19:00:00;2024-08-12 21:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029912
2024-08-12 20:00:00;2024-08-12 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029912
2024-08-12 21:00:00;2024-08-12 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029912
2024-08-12 22:00:00;2024-08-13 00:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029534
2024-08-12 23:00:00;2024-08-13 01:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029534
2024-08-13 00:00:00;2024-08-13 02:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029534
2024-08-13 01:00:00;2024-08-13 03:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357945
2024-08-13 02:00:00;2024-08-13 04:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029534
2024-08-13 03:00:00;2024-08-13 05:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029534
2024-08-13 04:00:00;2024-08-13 06:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357945
2024-08-13 05:00:00;2024-08-13 07:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029534
2024-08-13 06:00:00;2024-08-13 08:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029534
2024-08-13 07:00:00;2024-08-13 09:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,460000;3,432566
2024-08-13 08:00:00;2024-08-13 10:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,460000;3,432566
2024-08-13 09:00:00;2024-08-13 11:00:00;DK1;0,000000;0,000000;0,000000;340,000000;0,450000;3,357945
2024-08-13 10:00:00;2024-08-13 12:00:00;DK1;0,000000;0,000000;0,000000;339,000000;0,460000;3,432566
2024-08-13 11:00:00;2024-08-13 13:00:00;DK1;0,000000;0,000000;0,000000;339,000000;0,460000;3,432566
2024-08-13 12:00:00;2024-08-13 14:00:00;DK1;0,000000;0,000000;0,000000;339,000000;0,460000;3,432566
2024-08-13 13:00:00;2024-08-13 15:00:00;DK1;0,000000;0,000000;0,000000;339,000000;0,460000;3,432566
2024-08-13 14:00:00;2024-08-13 16:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,460000;3,432566
2024-08-13 15:00:00;2024-08-13 17:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357945
2024-08-13 16:00:00;2024-08-13 18:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029534
2024-08-13 17:00:00;2024-08-13 19:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805671
2024-08-13 18:00:00;2024-08-13 20:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,010000;7,536721
2024-08-13 19:00:00;2024-08-13 21:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029534
2024-08-13 20:00:00;2024-08-13 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029534
2024-08-13 21:00:00;2024-08-13 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,999607
2024-08-13 22:00:00;2024-08-14 00:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357900
2024-08-13 23:00:00;2024-08-14 01:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357900
2024-08-14 00:00:00;2024-08-14 02:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357900
2024-08-14 01:00:00;2024-08-14 03:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357900
2024-08-14 02:00:00;2024-08-14 04:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357900
2024-08-14 03:00:00;2024-08-14 05:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357900
2024-08-14 04:00:00;2024-08-14 06:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357900
2024-08-14 05:00:00;2024-08-14 07:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357900
2024-08-14 06:00:00;2024-08-14 08:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,984800
2024-08-14 07:00:00;2024-08-14 09:00:00;DK1;0,000000;0,000000;0,000000;340,000000;0,460000;3,432520
2024-08-14 08:00:00;2024-08-14 10:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,984800
2024-08-14 09:00:00;2024-08-14 11:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,984800
2024-08-14 10:00:00;2024-08-14 12:00:00;DK1;0,000000;0,000000;0,000000;337,000000;0,450000;3,357900
2024-08-14 11:00:00;2024-08-14 13:00:00;DK1;0,000000;0,000000;0,000000;336,000000;0,460000;3,432520
2024-08-14 12:00:00;2024-08-14 14:00:00;DK1;0,000000;0,000000;0,000000;336,000000;0,460000;3,432520
2024-08-14 13:00:00;2024-08-14 15:00:00;DK1;0,000000;0,000000;0,000000;336,000000;0,460000;3,432520
2024-08-14 14:00:00;2024-08-14 16:00:00;DK1;0,000000;0,000000;0,000000;338,000000;0,450000;3,357900
2024-08-14 15:00:00;2024-08-14 17:00:00;DK1;0,000000;0,000000;0,000000;339,000000;0,450000;3,357900
2024-08-14 16:00:00;2024-08-14 18:00:00;DK1;0,000000;0,000000;0,000000;340,000000;0,450000;3,357900
2024-08-14 17:00:00;2024-08-14 19:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029480
2024-08-14 18:00:00;2024-08-14 20:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029480
2024-08-14 19:00:00;2024-08-14 21:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029480
2024-08-14 20:00:00;2024-08-14 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805620
2024-08-14 21:00:00;2024-08-14 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029480
2024-08-14 22:00:00;2024-08-15 00:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357855
2024-08-14 23:00:00;2024-08-15 01:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357855
2024-08-15 00:00:00;2024-08-15 02:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357855
2024-08-15 01:00:00;2024-08-15 03:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357855
2024-08-15 02:00:00;2024-08-15 04:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357855
2024-08-15 03:00:00;2024-08-15 05:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357855
2024-08-15 04:00:00;2024-08-15 06:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357855
2024-08-15 05:00:00;2024-08-15 07:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357855
2024-08-15 06:00:00;2024-08-15 08:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,460000;3,432474
2024-08-15 07:00:00;2024-08-15 09:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357855
2024-08-15 08:00:00;2024-08-15 10:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357855
2024-08-15 09:00:00;2024-08-15 11:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,460000;3,432474
2024-08-15 10:00:00;2024-08-15 12:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357855
2024-08-15 11:00:00;2024-08-15 13:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357855
2024-08-15 12:00:00;2024-08-15 14:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,460000;3,432474
2024-08-15 13:00:00;2024-08-15 15:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,460000;3,432474
2024-08-15 14:00:00;2024-08-15 16:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357855
2024-08-15 15:00:00;2024-08-15 17:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357855
2024-08-15 16:00:00;2024-08-15 18:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357855
2024-08-15 17:00:00;2024-08-15 19:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029426
2024-08-15 18:00:00;2024-08-15 20:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029426
2024-08-15 19:00:00;2024-08-15 21:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029426
2024-08-15 20:00:00;2024-08-15 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,450000;3,357855
2024-08-15 21:00:00;2024-08-15 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029426
2024-08-15 22:00:00;2024-08-16 00:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-15 23:00:00;2024-08-16 01:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-16 00:00:00;2024-08-16 02:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-16 01:00:00;2024-08-16 03:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-16 02:00:00;2024-08-16 04:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-16 03:00:00;2024-08-16 05:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-16 04:00:00;2024-08-16 06:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-16 05:00:00;2024-08-16 07:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-16 06:00:00;2024-08-16 08:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-16 07:00:00;2024-08-16 09:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-16 08:00:00;2024-08-16 10:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-16 09:00:00;2024-08-16 11:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-16 10:00:00;2024-08-16 12:00:00;DK1;0,000000;0,000000;0,000000;344,000000;0,510000;3,805416
2024-08-16 11:00:00;2024-08-16 13:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-16 12:00:00;2024-08-16 14:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-16 13:00:00;2024-08-16 15:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-16 14:00:00;2024-08-16 16:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-16 15:00:00;2024-08-16 17:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-16 16:00:00;2024-08-16 18:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-16 17:00:00;2024-08-16 19:00:00;DK1;0,000000;0,000000;0,000000;343,000000;1,010000;7,536216
2024-08-16 18:00:00;2024-08-16 20:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,999272
2024-08-16 19:00:00;2024-08-16 21:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,984640
2024-08-16 20:00:00;2024-08-16 22:00:00;DK1;0,000000;0,000000;0,000000;284,000000;0,400000;2,984640
2024-08-16 21:00:00;2024-08-16 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,670000;4,999272
2024-08-16 22:00:00;2024-08-17 00:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-16 23:00:00;2024-08-17 01:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-17 00:00:00;2024-08-17 02:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-17 01:00:00;2024-08-17 03:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-17 02:00:00;2024-08-17 04:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-17 03:00:00;2024-08-17 05:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-17 04:00:00;2024-08-17 06:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-17 05:00:00;2024-08-17 07:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-17 06:00:00;2024-08-17 08:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-17 07:00:00;2024-08-17 09:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-17 08:00:00;2024-08-17 10:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-17 09:00:00;2024-08-17 11:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-17 10:00:00;2024-08-17 12:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-17 11:00:00;2024-08-17 13:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-17 12:00:00;2024-08-17 14:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-17 13:00:00;2024-08-17 15:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-17 14:00:00;2024-08-17 16:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-17 15:00:00;2024-08-17 17:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-17 16:00:00;2024-08-17 18:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,800000;5,969280
2024-08-17 17:00:00;2024-08-17 19:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-17 18:00:00;2024-08-17 20:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-17 19:00:00;2024-08-17 21:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-17 20:00:00;2024-08-17 22:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-17 21:00:00;2024-08-17 23:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,510000;3,805416
2024-08-17 22:00:00;2024-08-18 00:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-17 23:00:00;2024-08-18 01:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-18 00:00:00;2024-08-18 02:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-18 01:00:00;2024-08-18 03:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-18 02:00:00;2024-08-18 04:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-18 03:00:00;2024-08-18 05:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-18 04:00:00;2024-08-18 06:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-18 05:00:00;2024-08-18 07:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-18 06:00:00;2024-08-18 08:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-18 07:00:00;2024-08-18 09:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
2024-08-18 08:00:00;2024-08-18 10:00:00;DK1;0,000000;0,000000;0,000000;343,000000;0,540000;4,029264
